country,season,gender,age_group,age_threshold,registered_players,metric_name,source_name,source_url,source_page,quality_flag,notes,year
France,2022-23,female,native_band,45 à 49 ans,7168,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,female,native_band,5 à 9 ans,34930,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,female,native_band,50 à 54 ans,4755,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,female,native_band,55 à 59 ans,3100,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,female,native_band,60 à 64 ans,2089,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,female,native_band,65 à 69 ans,1482,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,female,native_band,70 à 74 ans,961,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,female,native_band,75 à 79 ans,403,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,female,native_band,80 à 99 ans,128,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,female,native_band,NR,0,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,female,total,,225895,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data,2023
France,2022-23,male,native_band,1 à 4 ans,5,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,male,native_band,10 à 14 ans,475498,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,male,native_band,15 à 19 ans,258741,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,male,native_band,20 à 24 ans,166074,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,male,native_band,25 à 29 ans,135198,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,male,native_band,30 à 34 ans,121183,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,male,native_band,35 à 39 ans,114185,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,male,native_band,40 à 44 ans,98232,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,male,native_band,45 à 49 ans,69588,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,male,native_band,5 à 9 ans,422883,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,male,native_band,50 à 54 ans,47259,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,male,native_band,55 à 59 ans,29963,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,male,native_band,60 à 64 ans,20835,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,male,native_band,65 à 69 ans,14148,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,male,native_band,70 à 74 ans,9701,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,male,native_band,75 à 79 ans,4609,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,male,native_band,80 à 99 ans,1851,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,male,native_band,NR,0,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data; native INJEP age band,2023
France,2022-23,male,total,,1989953,registered_licences,INJEP — Recensement des licences sportives,https://injep.fr/donnee/recensement-des-licences-sportives/,lic-data-2023.csv,A,FFF code 111; national total aggregated from commune-level data,2023
